k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
10,0.0,0.0,0.0,0.0,0.4900993366533776,0.4900993366533776,0.9801986733067553,0.004803947195761616,0.004803947195761616,0.0,0.009607894391523233,9.417645335842487e-05,9.417645335842487e-05,0.0,0.0,0.00018835290671684974,2.4616435903643625e-06,2.4616435903643625e-06,0.0,0.0,0.0,4.923287180728725e-06,7.54031181696633e-08,7.54031181696633e-08,0.0,0.0,0.0,0.0,1.508062363393266e-07,5.108661715490827e-09,1.8554036650600295e-10,7.091567663960589e-12,2.818392612207098e-13,1.1551756657184932e-14
11,0.0,0.0,0.0,0.0,0.489120117525605,0.489120117525605,0.97824023505121,0.005263246766101757,0.005263246766101757,0.0,0.010526493532203514,0.00011327183457928585,0.00011327183457928585,0.0,0.0,0.0002265436691585717,3.2503406051166566e-06,3.2503406051166566e-06,0.0,0.0,0.0,6.500681210233313e-06,1.0929922979063722e-07,1.0929922979063722e-07,0.0,0.0,0.0,0.0,2.1859845958127443e-07,8.12941019127522e-09,3.2412639456311134e-10,1.3600107320111834e-11,5.933701191076193e-13,2.6699080728602756e-14
12,0.0,0.0,0.0,0.0,0.48814285487895465,0.48814285487895465,0.9762857097579093,0.005718802722465028,0.005718802722465028,0.0,0.011437605444930056,0.00013399644899681363,0.00013399644899681363,0.0,0.0,0.00026799289799362726,4.186202186044598e-06,4.186202186044598e-06,0.0,0.0,0.0,8.372404372089196e-06,1.532598514647248e-07,1.532598514647248e-07,0.0,0.0,0.0,0.0,3.065197029294496e-07,1.2410529415203925e-08,5.387231530952528e-10,2.4610109721961017e-11,1.1690063192069098e-12,5.726740009688874e-14
13,0.0,0.0,0.0,0.0,0.4871675448043747,0.4871675448043747,0.9743350896087494,0.006170637634478782,0.006170637634478782,0.0,0.012341275268957563,0.00015631898808585813,0.00015631898808585813,0.0,0.0,0.00031263797617171626,5.279978609158365e-06,5.279978609158365e-06,0.0,0.0,0.0,1.055995721831673e-05,2.0899403002101788e-07,2.0899403002101788e-07,0.0,0.0,0.0,0.0,4.1798806004203576e-07,1.8297396775896568e-08,8.587330062263193e-10,4.2413057576516303e-11,2.1781932516330297e-12,1.1536671687061123e-13
14,0.0,0.0,0.0,0.0,0.4861941834006234,0.4861941834006234,0.9723883668012469,0.0066187739512327745,0.0066187739512327745,0.0,0.013237547902465549,0.00018020852619464445,0.00018020852619464445,0.0,0.0,0.0003604170523892889,6.542019846882615e-06,6.542019846882615e-06,0.0,0.0,0.0,1.308403969376523e-05,2.783105497590044e-07,2.783105497590044e-07,0.0,0.0,0.0,0.0,5.566210995180088e-07,2.6187931053241454e-08,1.320949251821609e-09,7.012028199240668e-11,3.870406447594515e-12,2.203214566603641e-13
15,0.0,0.0,0.0,0.0,0.4852227667742541,0.4852227667742541,0.9704455335485082,0.007063234001881865,0.007063234001881865,0.0,0.01412646800376373,0.00020563451668602635,0.00020563451668602635,0.0,0.0,0.0004112690333720527,7.982283930454417e-06,7.982283930454417e-06,0.0,0.0,0.0,1.5964567860908834e-05,3.631111775543212e-07,3.631111775543212e-07,0.0,0.0,0.0,0.0,7.262223551086424e-07,3.6534719047129035e-08,1.970540434256599e-09,1.1185039081423578e-10,6.601536986351703e-12,4.018277402358424e-13
16,0.0,0.0,0.0,0.0,0.4842532910395988,0.4842532910395988,0.9685065820791976,0.0075040399962458355,0.0075040399962458355,0.0,0.015008079992491671,0.00023256678811358876,0.00023256678811358876,0.0,0.0,0.0004651335762271775,9.61034517593723e-06,9.61034517593723e-06,0.0,0.0,0.0,1.922069035187446e-05,4.6538412794741365e-07,4.6538412794741365e-07,0.0,0.0,0.0,0.0,9.307682558948273e-07,4.984686575628678e-08,2.8620523262206803e-09,1.7293777193376153e-10,1.0865695969357447e-11,7.040646470554402e-13
17,0.0,0.0,0.0,0.0,0.4832857523187533,0.4832857523187533,0.9665715046375066,0.007941214025406316,0.007941214025406316,0.0,0.015882428050812632,0.0002609755404323054,0.0002609755404323054,0.0,0.0,0.0005219510808646108,1.1435402275778877e-05,1.1435402275778877e-05,0.0,0.0,0.0,2.2870804551557754e-05,5.871977428912215e-07,5.871977428912215e-07,0.0,0.0,0.0,0.0,1.174395485782443e-06,6.669158146369207e-08,4.060421130512893e-09,2.6016191383272404e-10,1.73329210191352e-11,1.1909323616226065e-12
18,0.0,0.0,0.0,0.0,0.48232014674156154,0.48232014674156154,0.9646402934831231,0.008374778062300851,0.008374778062300851,0.0,0.016749556124601703,0.00029083134124346086,0.00029083134124346086,0.0,0.0,0.0005816626824869217,1.3466286257816753e-05,1.3466286257816753e-05,0.0,0.0,0.0,2.6932572515633506e-05,7.306943809425806e-07,7.306943809425806e-07,0.0,0.0,0.0,0.0,1.4613887618851612e-06,8.769551863049089e-08,5.6419919061144505e-09,3.8199712392272256e-10,2.6893239975292157e-11,1.9526007893615946e-12
19,0.0,0.0,0.0,0.0,0.48135647044559976,0.48135647044559976,0.9627129408911995,0.008804753962314131,0.008804753962314131,0.0,0.017609507924628263,0.0003221051220735494,0.0003221051220735494,0.0,0.0,0.0006442102441470988,1.5711468313608974e-05,1.5711468313608974e-05,0.0,0.0,0.0,3.142293662721795e-05,8.980845107886077e-07,8.980845107886077e-07,0.0,0.0,0.0,0.0,1.7961690215772155e-06,1.1354587105848809e-07,7.69553665517888e-09,5.488820803082225e-10,4.070751516348004e-11,3.1135613931377455e-12
20,0.0,0.0,0.0,0.0,0.4803947195761616,0.4803947195761616,0.9607894391523232,0.009231163463866357,0.009231163463866357,0.0,0.018462326927732715,0.000354768174686863,0.000354768174686863,0.0,0.0,0.000709536349373726,1.8179067497945845e-05,1.8179067497945845e-05,0.0,0.0,0.0,3.635813499589169e-05,1.0916410041039758e-06,1.0916410041039758e-06,0.0,0.0,0.0,0.0,2.1832820082079515e-06,1.4499124735178716e-07,1.032326691973801e-08,7.73508523376338e-10,6.026545646177766e-11,4.842382554783032e-12
21,0.0,0.0,0.0,0.0,0.47943489028624225,0.47943489028624225,0.9588697805724845,0.00965402818899881,0.00965402818899881,0.0,0.01930805637799762,0.0003887921474314865,0.0003887921474314865,0.0,0.0,0.000777584294862973,2.0876858301372336e-05,2.0876858301372336e-05,0.0,0.0,0.0,4.175371660274467e-05,1.3136936228377333e-06,1.3136936228377333e-06,0.0,0.0,0.0,0.0,2.6273872456754667e-06,1.8284233029074623e-07,1.3641836129629953e-08,1.071128279127439e-09,8.745115348586222e-11,7.363374654653989e-12
22,0.0,0.0,0.0,0.0,0.47847697873652334,0.47847697873652334,0.9569539574730467,0.010073369643956581,0.010073369643956581,0.0,0.020146739287913162,0.0004241490416184166,0.0004241490416184166,0.0,0.0,0.0008482980832368332,2.3812278097528436e-05,2.3812278097528436e-05,0.0,0.0,0.0,4.762455619505687e-05,1.5666236961291526e-06,1.5666236961291526e-06,0.0,0.0,0.0,0.0,3.133247392258305e-06,2.2797233332577675e-07,1.7783327317137632e-08,1.4598777054668754e-09,1.246164371119859e-10,1.0970375256586988e-11
23,0.0,0.0,0.0,0.0,0.47752098109535734,0.47752098109535734,0.9550419621907147,0.01048920921976854,0.01048920921976854,0.0,0.02097841843953708,0.00046081120793352727,0.00046081120793352727,0.0,0.0,0.0009216224158670545,2.6992434467090975e-05,2.6992434467090975e-05,0.0,0.0,0.0,5.398486893418195e-05,1.852858982151129e-06,1.852858982151129e-06,0.0,0.0,0.0,0.0,3.705717964302258e-06,2.8131726500436096e-07,2.2896222169785802e-08,1.961118564888531e-09,1.746623387603372e-10,1.6042867276795268e-11
24,0.0,0.0,0.0,0.0,0.47656689353875237,0.47656689353875237,0.9531337870775047,0.010901568192824474,0.010901568192824474,0.0,0.021803136385648948,0.0004987513428821021,0.0004987513428821021,0.0,0.0,0.0009975026857642043,3.0424112400077376e-05,3.0424112400077376e-05,0.0,0.0,0.0,6.084822480015475e-05,2.1748687102768073e-06,2.1748687102768073e-06,0.0,0.0,0.0,0.0,4.349737420553615e-06,3.438760117617104e-07,2.9146347731358875e-08,2.5997942512471496e-09,2.4112887283153535e-10,2.3064643812893753e-11
25,0.0,0.0,0.0,0.0,0.475614712250357,0.475614712250357,0.951229424500714,0.011310467725449495,0.011310467725449495,0.0,0.02262093545089899,0.0005379424852656612,0.0005379424852656612,0.0,0.0,0.0010758849705313225,3.411378137824925e-05,3.411378137824925e-05,0.0,0.0,0.0,6.82275627564985e-05,2.5351587990605633e-06,2.5351587990605633e-06,0.0,0.0,0.0,0.0,5.070317598121127e-06,4.167102491334664e-07,3.6717797383130025e-08,3.4048002338318204e-09,3.282933238448147e-10,3.2645232439132434e-11
26,0.0,0.0,0.0,0.0,0.47466443342144476,0.47466443342144476,0.9493288668428895,0.011715928866475663,0.011715928866475663,0.0,0.023431857732951325,0.0005783580126908084,0.0005783580126908084,0.0,0.0,0.0011567160253816169,3.806760233933077e-05,3.806760233933077e-05,0.0,0.0,0.0,7.613520467866154e-05,2.936267245618087e-06,2.936267245618087e-06,0.0,0.0,0.0,0.0,5.872534491236174e-06,5.009441910874672e-07,4.5813823043167594e-08,4.40936752795074e-09,4.412771755478581e-10,4.554428927592235e-11
27,0.0,0.0,0.0,0.0,0.47371605325089916,0.47371605325089916,0.9474321065017983,0.01211797255181087,0.01211797255181087,0.0,0.02423594510362174,0.0006199716381098298,0.0006199716381098298,0.0,0.0,0.0012399432762196596,4.2291434524735196e-05,4.2291434524735196e-05,0.0,0.0,0.0,8.458286904947039e-05,3.3807596820822634e-06,3.3807596820822634e-06,0.0,0.0,0.0,0.0,6.761519364164527e-06,5.97764186820623e-07,5.6657695812026024e-08,5.651457956989108e-09,5.861617748986868e-10,6.26991690678471e-11
28,0.0,0.0,0.0,0.0,0.47276956794519814,0.47276956794519814,0.9455391358903963,0.012516619605005,0.012516619605005,0.0,0.02503323921001,0.0006627574063927726,0.0006627574063927726,0.0,0.0,0.001325514812785545,4.6790842212470145e-05,4.6790842212470145e-05,0.0,0.0,0.0,9.358168442494029e-05,3.871225094901754e-06,3.871225094901754e-06,0.0,0.0,0.0,0.0,7.742450189803508e-06,7.084181740260837e-07,6.949353256872701e-08,7.1741699357156255e-09,7.701127796687255e-10,8.525587191692566e-11
29,0.0,0.0,0.0,0.0,0.47182497371839927,0.47182497371839927,0.9436499474367985,0.012911890737813354,0.012911890737813354,0.0,0.02582378147562671,0.0007066896909307408,0.0007066896909307408,0.0,0.0,0.0014133793818614817,5.157110133687123e-05,5.157110133687123e-05,0.0,0.0,0.0,0.00010314220267374246,4.410271702837794e-06,4.410271702837794e-06,0.0,0.0,0.0,0.0,8.820543405675589e-06,8.3421499730491e-07,8.458708628227313e-08,9.026153477832402e-09,1.0015133947604881e-09,1.1460356028804093e-10
30,0.0,0.0,0.0,0.0,0.47088226679212436,0.47088226679212436,0.9417645335842487,0.013303806550757361,0.013303806550757361,0.0,0.026607613101514722,0.0007517431902701448,0.0007517431902701448,0.0,0.0,0.0015034863805402897,5.663720599679184e-05,5.663720599679184e-05,0.0,0.0,0.0,0.00011327441199358369,5.000522989601595e-06,5.000522989601595e-06,0.0,0.0,0.0,0.0,1.000104597920319e-05,9.765236000751006e-07,1.0222649805156162e-07,1.1262033111764524e-08,1.2901063594207224e-09,1.52412831509541e-10
31,0.0,0.0,0.0,0.0,0.46994144339554444,0.46994144339554444,0.9398828867910889,0.013692387533682638,0.013692387533682638,0.0,0.027384775067365277,0.0007978929247776372,0.0007978929247776372,0.0,0.0,0.0015957858495552744,6.199387485385578e-05,6.199387485385578e-05,0.0,0.0,0.0,0.00012398774970771156,5.644613887160098e-06,5.644613887160098e-06,0.0,0.0,0.0,0.0,1.1289227774320196e-05,1.1367720980188751e-06,1.2272300912102532e-07,1.3942837376879058e-08,1.6471446055800953e-09,2.0067792131834713e-10
32,0.0,0.0,0.0,0.0,0.46900249976536473,0.46900249976536473,0.9380049995307295,0.014077654066314301,0.014077654066314301,0.0,0.028155308132628603,0.0008451142333354827,0.0008451142333354827,0.0,0.0,0.0016902284666709653,6.76455574223584e-05,6.76455574223584e-05,0.0,0.0,0.0,0.0001352911148447168,6.345187105821523e-06,6.345187105821523e-06,0.0,0.0,0.0,0.0,1.2690374211643046e-05,1.3164467418062822e-06,1.4641163134113517e-07,1.713643356714841e-08,2.085550466757318e-09,2.6176300313443116e-10
33,0.0,0.0,0.0,0.0,0.4680654321458094,0.4680654321458094,0.9361308642916188,0.014459626418809659,0.014459626418809659,0.0,0.028919252837619317,0.0008933827700670982,0.0008933827700670982,0.0,0.0,0.0017867655401341963,7.359644025238147e-05,7.359644025238147e-05,0.0,0.0,0.0,0.00014719288050476294,7.104889607294363e-06,7.104889607294363e-06,0.0,0.0,0.0,0.0,1.4209779214588726e-05,1.517090776539329e-06,1.7365177475256635e-07,2.091796639020035e-08,2.620083277498896e-09,3.384527357868091e-10
34,0.0,0.0,0.0,0.0,0.46713023678860677,0.46713023678860677,0.9342604735772135,0.01483832475230823,0.01483832475230823,0.0,0.02967664950461646,0.0009426745010925105,0.0009426745010925105,0.0,0.0,0.001885349002185021,7.985045300766662e-05,7.985045300766662e-05,0.0,0.0,0.0,0.00015970090601533324,7.926369216994125e-06,7.926369216994125e-06,0.0,0.0,0.0,0.0,1.585273843398825e-05,1.7403032050756106e-06,2.0482783117083337e-07,2.5370299216223736e-08,3.267515165332621e-09,4.3400719944732653e-10
35,0.0,0.0,0.0,0.0,0.46619690995297414,0.46619690995297414,0.9323938199059483,0.015213769119479104,0.015213769119479104,0.0,0.030427538238958208,0.0009929657013134792,0.0009929657013134792,0.0,0.0,0.0019859314026269585,8.64112744397713e-05,8.64112744397713e-05,0.0,0.0,0.0,0.0001728225488795426,8.812271371951206e-06,8.812271371951206e-06,0.0,0.0,0.0,0.0,1.7624542743902412e-05,1.987737462113699e-06,2.403497128350211e-07,3.058445660285122e-08,4.046814800820318e-09,5.522213456562546e-10
36,0.0,0.0,0.0,0.0,0.46526544790560287,0.46526544790560287,0.9305308958112057,0.015585979465065689,0.015585979465065689,0.0,0.031171958930131378,0.0010442329512280295,0.0010442329512280295,0.0,0.0,0.002088465902456059,9.328233826001254e-05,9.328233826001254e-05,0.0,0.0,0.0,0.00018656467652002507,9.765236000751006e-06,9.765236000751006e-06,0.0,0.0,0.0,0.0,1.9530472001502012e-05,2.261100005654078e-06,2.8065334536032255e-07,3.666006679846846e-08,4.979338836610387e-09,6.974890726426587e-10
37,0.0,0.0,0.0,0.0,0.4643358469206436,0.4643358469206436,0.9286716938412872,0.01595497562642784,0.01595497562642784,0.0,0.03190995125285568,0.0010964531337741483,0.0010964531337741483,0.0,0.0,0.0021929062675482966,0.00010046683891068306,0.00010046683891068306,0.0,0.0,0.0,0.00020093367782136613,1.0787894532013626e-05,1.0787894532013626e-05,0.0,0.0,0.0,0.0,2.1575789064027252e-05,2.5621488321889863e-06,3.262011143998919e-07,4.3705802946980166e-08,6.089030733503149e-09,8.74872021750335e-10
38,0.0,0.0,0.0,0.0,0.4634081032796911,0.4634081032796911,0.9268162065593822,0.016320777334081344,0.016320777334081344,0.0,0.03264155466816269,0.0011496034312023953,0.0011496034312023953,0.0,0.0,0.0022992068624047906,0.0001079677372370049,0.0001079677372370049,0.0,0.0,0.0,0.0002159354744740098,1.1882867027995124e-05,1.1882867027995124e-05,0.0,0.0,0.0,0.0,2.3765734055990248e-05,2.8926919217219424e-06,3.7748226557743435e-07,5.183982174149479e-08,7.4026266405247125e-09,1.0901731747739466e-09
39,0.0,0.0,0.0,0.0,0.46248221327176964,0.46248221327176964,0.9249644265435393,0.01668340421223486,0.01668340421223486,0.0,0.03336680842446972,0.001203661321977183,0.001203661321977183,0.0,0.0,0.002407322643954366,0.0001157877660612674,0.0001157877660612674,0.0,0.0,0.0,0.0002315755321225348,1.3052759439965902e-05,1.3052759439965902e-05,0.0,0.0,0.0,0.0,2.6105518879931804e-05,3.254585618472799e-06,4.350132573984365e-07,6.119019830229785e-08,8.949867966916493e-09,1.3500153154858956e-09
40,0.0,0.0,0.0,0.0,0.4615581731933179,0.4615581731933179,0.9231163463866358,0.017042875779324226,0.017042875779324226,0.0,0.03408575155864845,0.0012586045777064857,0.0012586045777064857,0.0,0.0,0.0025172091554129714,0.00012392943566057662,0.00012392943566057662,0.0,0.0,0.0,0.00024785887132115325,1.430016098209364e-05,1.430016098209364e-05,0.0,0.0,0.0,0.0,2.860032196418728e-05,3.6497329528866526e-06,4.993380669853258e-07,7.18953560855066e-08,1.0763720256831161e-08,1.6619244016867014e-09
41,0.0,0.0,0.0,0.0,0.46063597934817435,0.46063597934817435,0.9212719586963487,0.017399211448544238,0.017399211448544238,0.0,0.034798422897088475,0.0013144112600997275,0.0013144112600997275,0.0,0.0,0.002628822520199455,0.0001323950391496242,0.0001323950391496242,0.0,0.0,0.0,0.0002647900782992484,1.5627641620628804e-05,1.5627641620628804e-05,0.0,0.0,0.0,0.0,3.125528324125761e-05,4.080081910334693e-06,5.710284486105826e-07,8.410449066260793e-08,1.2880597952413182e-08,2.034417876832547e-09
42,0.0,0.0,0.0,0.0,0.45971562804756233,0.45971562804756233,0.9194312560951247,0.017752430528377834,0.017752430528377834,0.0,0.03550486105675567,0.001371059717953621,0.001371059717953621,0.0,0.0,0.002742119435907242,0.00014118665776986683,0.00014118665776986683,0.0,0.0,0.0,0.00028237331553973365,1.7037749675260278e-05,1.7037749675260278e-05,0.0,0.0,0.0,0.0,3.4075499350520556e-05,4.547623651671898e-06,6.506841451222338e-07,9.797798624735479e-08,1.534059460785286e-08,2.477097932772964e-09
43,0.0,0.0,0.0,0.0,0.45879711561007547,0.45879711561007547,0.9175942312201509,0.018102552223122747,0.018102552223122747,0.0,0.036205104446245494,0.0014285285841657098,0.0014285285841657098,0.0,0.0,0.0028570571683314196,0.00015030616608648653,0.00015030616608648653,0.0,0.0,0.0,0.00030061233217297306,1.8533009529576405e-05,1.8533009529576405e-05,0.0,0.0,0.0,0.0,3.706601905915281e-05,5.054390690600156e-06,7.389330524686161e-07,1.1368782388494266e-07,1.8187718095945123e-08,3.0007497174562347e-09
44,0.0,0.0,0.0,0.0,0.4578804383616628,0.4578804383616628,0.9157608767233256,0.018449595633415628,0.018449595633415628,0.0,0.036899191266831256,0.0014867967727753826,0.0014867967727753826,0.0,0.0,0.0029735935455507652,0.00015975523709448698,0.00015975523709448698,0.0,0.0,0.0,0.00031951047418897396,2.0115919447633647e-05,2.0115919447633647e-05,0.0,0.0,0.0,0.0,4.023183889526729e-05,5.602455032575848e-06,8.36431337634148e-07,1.3141798025872447e-07,2.1470130329658045e-08,3.6174444637139622e-09
45,0.0,0.0,0.0,0.0,0.4569655926356141,0.4569655926356141,0.9139311852712282,0.01879357975675362,0.01879357975675362,0.0,0.03758715951350724,0.0015458434760321276,0.0015458434760321276,0.0,0.0,0.0030916869520642553,0.00016953534723526052,0.00016953534723526052,0.0,0.0,0.0,0.00033907069447052104,2.1788949493700283e-05,2.1788949493700283e-05,0.0,0.0,0.0,0.0,4.357789898740057e-05,6.193926279797708e-06,9.438635103954087e-07,1.5136481611168812e-07,2.5240391004210113e-08,4.340647497499627e-09
46,0.0,0.0,0.0,0.0,0.4560525747725452,0.4560525747725452,0.9121051495450904,0.01913452348801345,0.01913452348801345,0.0,0.0382690469760269,0.0016056481614907866,0.0016056481614907866,0.0,0.0,0.003211296322981573,0.0001796477813249447,0.0001796477813249447,0.0,0.0,0.0,0.0003592955626498894,2.3554539552307155e-05,2.3554539552307155e-05,0.0,0.0,0.0,0.0,4.710907910461431e-05,6.830949706614271e-06,1.061942449397451e-06,1.737374533232765e-07,2.955570485015345e-08,5.1853310663060926e-09
47,0.0,0.0,0.0,0.0,0.4551413811203835,0.4551413811203835,0.910282762240767,0.019472445619967995,0.019472445619967995,0.0,0.03894489123993599,0.0016661905691335935,0.0016661905691335935,0.0,0.0,0.003332381138267187,0.00019009363739586884,0.00019009363739586884,0.0,0.0,0.0,0.0003801872747917377,2.5415097445799978e-05,2.5415097445799978e-05,0.0,0.0,0.0,0.0,5.0830194891599955e-05,7.515704309499488e-06,1.1914093831342265e-06,1.9875813972663467e-07,3.44781718749349e-08,6.168091910996705e-09
48,0.0,0.0,0.0,0.0,0.4542320080343531,0.4542320080343531,0.9084640160687062,0.019807364843800378,0.019807364843800378,0.0,0.039614729687600755,0.0017274507085187512,0.0017274507085187512,0.0,0.0,0.0034549014170375024,0.00020087383145237457,0.00020087383145237457,0.0,0.0,0.0,0.00040174766290474915,2.7372997146649893e-05,2.7372997146649893e-05,0.0,0.0,0.0,0.0,5.4745994293299785e-05,8.25040083556068e-06,1.3330338264946226e-06,2.266626007968196e-07,4.007504005932883e-08,7.307273487023575e-09
49,0.0,0.0,0.0,0.0,0.45332445187696047,0.45332445187696047,0.9066489037539209,0.02013929974961557,0.02013929974961557,0.0,0.04027859949923114,0.001789408855955336,0.001789408855955336,0.0,0.0,0.003578817711910672,0.00021198910214227654,0.00021198910214227654,0.0,0.0,0.0,0.00042397820428455307,2.9430577081839306e-05,2.9430577081839306e-05,0.0,0.0,0.0,0.0,5.886115416367861e-05,9.037279793364357e-06,1.4876134736071615e-06,2.577003773866966e-07,4.6418959965965165e-08,8.623092724039955e-09
50,0.0,0.0,0.0,0.0,0.45241870901797976,0.45241870901797976,0.9048374180359595,0.02046826882694955,0.02046826882694955,0.0,0.0409365376538991,0.001852045551704295,0.001852045551704295,0.0,0.0,0.00370409110340859,0.00022344001534521318,0.00022344001534521318,0.0,0.0,0.0,0.00044688003069042636,3.159013852669966e-05,3.159013852669966e-05,0.0,0.0,0.0,0.0,6.318027705339932e-05,9.878609449692477e-06,1.6559740477821867e-06,2.921351487339905e-07,5.358824070987198e-08,1.013777119630298e-08
